City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
465,Peniche,PT,2020-02-23 18:37:06,39.36,-9.38,70.0,52,0,2.24,clear sky,0.0,0.0
466,Chichigalpa,NI,2020-02-23 18:37:06,12.58,-87.03,93.2,36,40,9.17,scattered clouds,0.0,0.0
467,Shache,CN,2020-02-23 18:33:35,38.42,77.24,45.99,26,55,5.48,broken clouds,0.0,0.0
468,Dangtu,CN,2020-02-23 18:37:07,31.57,118.49,50.0,76,68,6.71,broken clouds,0.0,0.0
469,Mamali,PH,2020-02-23 18:37:07,6.78,124.64,73.63,80,89,0.76,overcast clouds,0.0,0.0
470,Gamba,GA,2020-02-23 18:37:08,-2.65,10.0,79.97,85,81,5.17,light rain,0.0,0.0
471,Santo Antonio Do Ica,BR,2020-02-23 18:37:12,-3.1,-67.94,75.13,95,100,1.95,light rain,0.0,0.0
472,Pangoa,PE,2020-02-23 18:37:12,-12.12,-73.0,69.62,99,100,1.39,light rain,0.0,0.0
473,Vitoria Do Mearim,BR,2020-02-23 18:37:12,-3.46,-44.87,82.24,72,100,2.66,overcast clouds,0.0,0.0
474,Flin Flon,CA,2020-02-23 18:37:12,54.77,-101.86,30.2,74,90,8.05,overcast clouds,0.0,0.0
475,Deming,US,2020-02-23 18:37:13,32.27,-107.76,53.6,40,20,20.8,few clouds,0.0,0.0
476,Athabasca,CA,2020-02-23 18:37:13,54.72,-113.29,19.8,83,0,6.8,clear sky,0.0,0.0
477,Capelinha,BR,2020-02-23 18:37:14,-17.69,-42.52,75.69,90,71,5.64,moderate rain,0.0,0.0
478,Shiringushi,RU,2020-02-23 18:37:14,53.85,42.77,31.26,94,100,15.75,light snow,0.0,0.56
479,Thohoyandou,ZA,2020-02-23 18:37:14,-22.95,30.48,65.7,81,100,6.38,light rain,0.0,0.0
480,Benalla,AU,2020-02-23 18:37:15,-36.55,145.98,71.01,83,90,3.36,overcast clouds,0.0,0.0
481,Weligama,LK,2020-02-23 18:37:15,5.97,80.42,75.51,87,94,10.89,overcast clouds,0.0,0.0
482,Shitanjing,CN,2020-02-23 18:37:15,39.23,106.34,41.04,37,99,4.29,overcast clouds,0.0,0.0
483,Lasa,IT,2020-02-23 18:37:16,46.62,10.7,50.0,61,40,5.82,scattered clouds,0.0,0.0
484,Jacqueville,CI,2020-02-23 18:37:16,5.21,-4.41,86.0,84,59,9.17,broken clouds,0.0,0.0
485,Tecoanapa,MX,2020-02-23 18:37:16,16.52,-98.75,92.88,34,0,8.63,clear sky,0.0,0.0
486,Kandrian,PG,2020-02-23 18:33:00,-6.22,149.55,75.18,94,34,4.52,light rain,0.0,0.0
487,Laguna,US,2020-02-23 18:33:54,38.42,-121.42,60.01,76,75,10.29,broken clouds,0.0,0.0
488,Kalyazin,RU,2020-02-23 18:37:17,57.24,37.84,31.1,88,73,10.09,broken clouds,0.0,0.0
489,Bathsheba,BB,2020-02-23 18:37:18,13.22,-59.52,84.2,70,40,17.22,shower rain,0.0,0.0
490,Qaqortoq,GL,2020-02-23 18:37:22,60.72,-46.03,24.8,58,100,5.82,light snow,0.0,1.0
491,Kampot,KH,2020-02-23 18:37:22,10.62,104.18,80.6,65,20,1.12,few clouds,0.0,0.0
492,Isangel,VU,2020-02-23 18:37:22,-19.55,169.27,69.8,94,20,13.98,few clouds,0.0,0.0
493,Nefteyugansk,RU,2020-02-23 18:37:23,61.1,72.6,23.0,73,100,11.18,overcast clouds,0.0,0.0
494,Souillac,MU,2020-02-23 18:37:23,-20.52,57.52,77.0,88,75,4.7,broken clouds,0.0,0.0
495,Tanete,ID,2020-02-23 18:37:23,-3.94,119.78,76.3,92,95,0.94,overcast clouds,0.0,0.0
496,Fonte Boa,BR,2020-02-23 18:37:24,-2.5,-66.27,80.15,87,96,3.6,moderate rain,0.0,0.0
497,Road Town,VG,2020-02-23 18:37:24,18.42,-64.62,82.4,65,20,8.05,few clouds,0.0,0.0
498,Asau,RO,2020-02-23 18:37:24,46.43,26.4,46.4,61,100,10.29,overcast clouds,0.0,0.0
499,Hokitika,NZ,2020-02-23 18:37:24,-42.72,170.97,57.11,84,35,8.46,scattered clouds,0.0,0.0
500,Inhambane,MZ,2020-02-23 18:37:25,-23.86,35.38,77.0,94,75,16.11,moderate rain,0.0,0.0
501,Waingapu,ID,2020-02-23 18:37:25,-9.66,120.26,83.37,77,99,17.98,overcast clouds,0.0,0.0
502,Zdvinsk,RU,2020-02-23 18:37:25,54.7,78.66,11.61,97,92,2.01,overcast clouds,0.0,0.0
503,Makakilo City,US,2020-02-23 18:32:45,21.35,-158.09,75.2,100,1,0.45,clear sky,0.0,0.0
504,Serenje,ZM,2020-02-23 18:37:26,-13.23,30.24,69.53,93,100,1.01,light rain,0.0,0.0
505,Nara,JP,2020-02-23 18:37:26,34.69,135.8,42.8,75,6,4.7,clear sky,0.0,0.0
506,Iskilip,TR,2020-02-23 18:37:26,40.74,34.47,39.9,75,11,3.11,few clouds,0.0,0.0
507,Kanniyakumari,IN,2020-02-23 18:37:27,8.08,77.57,81.12,79,84,29.24,broken clouds,0.0,0.0
508,Havre-Saint-Pierre,CA,2020-02-23 18:37:27,50.23,-63.6,32.0,89,90,12.75,overcast clouds,0.0,0.0
509,Zonguldak,TR,2020-02-23 18:37:27,41.25,31.83,34.41,91,0,3.47,clear sky,0.0,0.0
510,Westport,US,2020-02-23 18:37:27,41.14,-73.36,54.0,39,1,13.87,clear sky,0.0,0.0
511,Thinadhoo,MV,2020-02-23 18:37:28,0.53,72.93,83.16,80,90,15.12,light rain,0.0,0.0
512,Baudh,IN,2020-02-23 18:37:29,20.84,84.32,70.29,44,0,5.5,clear sky,0.0,0.0
513,Tlatlauquitepec,MX,2020-02-23 18:37:32,19.85,-97.48,69.35,69,7,5.77,clear sky,0.0,0.0
514,Teguise,ES,2020-02-23 18:33:54,29.06,-13.56,73.4,53,58,21.92,haze,0.0,0.0
515,Talcahuano,CL,2020-02-23 18:37:33,-36.72,-73.12,62.6,77,90,8.05,overcast clouds,0.0,0.0
516,Mackay,AU,2020-02-23 18:37:33,-21.15,149.2,78.01,94,75,10.29,broken clouds,0.0,0.0
517,Jutai,BR,2020-02-23 18:37:33,-5.18,-68.9,82.02,88,95,0.74,moderate rain,0.0,0.0
518,Baghdad,IQ,2020-02-23 18:37:17,33.34,44.4,60.8,59,54,3.36,broken clouds,0.0,0.0
519,Ryotsu,JP,2020-02-23 18:37:34,38.08,138.43,35.6,74,40,2.24,scattered clouds,0.0,0.0
520,Jurado,CO,2020-02-23 18:37:34,7.11,-77.76,79.88,76,58,11.3,broken clouds,0.0,0.0
521,Lata,PT,2020-02-23 18:37:34,40.16,-8.33,64.99,52,0,2.24,clear sky,0.0,0.0
522,Santa Vitoria Do Palmar,BR,2020-02-23 18:37:35,-33.52,-53.37,71.78,59,66,4.61,broken clouds,0.0,0.0
523,Candido Mendes,BR,2020-02-23 18:37:35,-1.45,-45.72,81.7,87,85,3.76,light rain,0.0,0.0
524,Balikpapan,ID,2020-02-23 18:37:35,-1.27,116.83,78.8,94,20,4.7,few clouds,0.0,0.0
525,Nichinan,JP,2020-02-23 18:37:36,31.6,131.37,53.4,64,0,6.87,clear sky,0.0,0.0
526,Peterhead,GB,2020-02-23 18:36:46,57.51,-1.8,42.8,72,20,18.34,few clouds,0.0,0.0
527,Abha,SA,2020-02-23 18:37:36,18.22,42.51,66.2,39,76,6.93,broken clouds,0.0,0.0
528,Goderich,CA,2020-02-23 18:37:36,43.75,-81.72,41.0,66,59,13.0,broken clouds,0.0,0.0
529,Boguchany,RU,2020-02-23 18:37:36,58.38,97.45,10.22,96,38,3.06,scattered clouds,0.0,0.0
530,Sirur,IN,2020-02-23 18:37:37,18.83,74.38,77.0,25,0,8.61,clear sky,0.0,0.0
531,Vestnes,NO,2020-02-23 18:37:37,62.63,7.09,35.6,97,75,10.29,light intensity shower rain,0.0,0.0
532,Codrington,AU,2020-02-23 18:37:37,-38.27,141.97,62.11,87,99,14.76,overcast clouds,0.0,0.0
533,Naryan-Mar,RU,2020-02-23 18:37:37,67.67,53.09,29.91,83,99,29.26,overcast clouds,0.0,0.0
534,Anloga,GH,2020-02-23 18:37:38,5.79,0.9,86.0,84,20,12.75,few clouds,0.0,0.0
535,Umba,RU,2020-02-23 18:37:38,66.69,34.34,31.75,98,100,9.35,light snow,0.0,1.5
536,Port Hedland,AU,2020-02-23 18:37:42,-20.32,118.57,80.6,83,81,9.17,broken clouds,0.0,0.0
537,Sterling,US,2020-02-23 18:37:42,39.01,-77.43,57.99,19,1,8.05,clear sky,0.0,0.0
538,Walvis Bay,NA,2020-02-23 18:35:46,-22.96,14.51,64.4,82,30,6.93,scattered clouds,0.0,0.0
539,Port Hardy,CA,2020-02-23 18:37:43,50.7,-127.42,41.0,86,75,24.16,light intensity shower rain,0.0,0.0
540,Tirano,IT,2020-02-23 18:37:43,46.22,10.17,52.0,76,13,10.29,few clouds,0.0,0.0
541,Auki,SB,2020-02-23 18:37:44,-8.77,160.7,82.81,79,5,7.23,light rain,0.0,0.0
542,Morristown,US,2020-02-23 18:37:44,36.21,-83.29,53.01,43,20,6.8,few clouds,0.0,0.0
543,Coquimbo,CL,2020-02-23 18:37:44,-29.95,-71.34,68.0,64,37,12.75,scattered clouds,0.0,0.0
544,Victor Harbor,AU,2020-02-23 18:37:45,-35.57,138.62,73.0,46,98,3.36,overcast clouds,0.0,0.0
545,Aykhal,RU,2020-02-23 18:37:45,66.0,111.5,3.2,84,100,4.47,overcast clouds,0.0,0.0
546,Bonthe,SL,2020-02-23 18:37:45,7.53,-12.51,84.92,69,19,13.18,few clouds,0.0,0.0
547,Novikovo,RU,2020-02-23 18:37:46,51.15,37.89,32.56,98,100,13.94,snow,0.0,3.5
548,Ustikolina,BA,2020-02-23 18:37:46,43.58,18.79,44.6,75,84,5.82,broken clouds,0.0,0.0
549,Terrell,US,2020-02-23 18:37:47,32.74,-96.28,57.99,81,90,8.05,overcast clouds,0.0,0.0
550,Inirida,CO,2020-02-23 18:37:47,3.87,-67.92,82.89,89,85,4.65,moderate rain,0.0,0.0
551,Kirakira,SB,2020-02-23 18:37:47,-10.45,161.92,77.22,88,1,6.15,clear sky,0.0,0.0
552,Kavaratti,IN,2020-02-23 18:37:47,10.57,72.64,82.09,73,94,5.03,overcast clouds,0.0,0.0
553,Mujiayingzi,CN,2020-02-23 18:37:48,42.12,118.78,27.01,65,69,1.68,broken clouds,0.0,0.0
554,Richards Bay,ZA,2020-02-23 18:33:40,-28.78,32.04,74.25,66,44,24.2,light rain,0.0,0.0
555,Tautira,PF,2020-02-23 18:37:48,-17.73,-149.15,84.2,70,20,2.24,few clouds,0.0,0.0
556,Rawson,AR,2020-02-23 18:37:50,-43.3,-65.1,61.97,80,0,18.25,clear sky,0.0,0.0
557,Hailey,US,2020-02-23 18:37:52,43.52,-114.32,37.0,78,5,3.69,clear sky,0.0,0.0
558,Husavik,IS,2020-02-23 18:37:53,66.04,-17.34,24.62,63,1,6.91,clear sky,0.0,0.0
559,Qazvin,IR,2020-02-23 18:36:02,36.28,50.0,44.6,75,20,6.29,few clouds,0.0,0.0
560,Harper,LR,2020-02-23 18:37:53,4.38,-7.72,81.03,87,98,6.22,light rain,0.0,0.0
561,Umm Lajj,SA,2020-02-23 18:37:53,25.02,37.27,64.33,51,100,7.27,overcast clouds,0.0,0.0
562,Alekseyevsk,RU,2020-02-23 18:37:54,57.84,108.35,13.05,96,97,4.83,light snow,0.0,0.19
563,Muros,ES,2020-02-23 18:37:54,42.78,-9.06,59.0,76,0,4.7,clear sky,0.0,0.0
564,La Asuncion,VE,2020-02-23 18:37:54,11.03,-63.86,95.0,44,33,17.22,scattered clouds,0.0,0.0
565,Conner,PH,2020-02-23 18:37:54,17.8,121.33,67.32,97,91,1.57,light rain,0.0,0.0
566,Pichayevo,RU,2020-02-23 18:37:55,53.24,42.2,32.52,97,100,12.33,light snow,0.0,0.44
567,Ulaangom,MN,2020-02-23 18:37:55,49.98,92.07,7.3,92,100,1.21,light snow,0.0,0.13
568,Kovur,IN,2020-02-23 18:37:55,14.48,79.98,74.14,84,89,6.58,overcast clouds,0.0,0.0
569,Monrovia,LR,2020-02-23 18:37:55,6.3,-10.8,84.16,77,100,12.91,overcast clouds,0.0,0.0
570,Pedregulho,BR,2020-02-23 18:37:56,-20.26,-47.48,77.31,78,97,5.46,light rain,0.0,0.0
571,Ommen,NL,2020-02-23 18:37:56,52.53,6.5,45.0,81,75,14.99,light rain,0.0,0.0
572,Krasavino,RU,2020-02-23 18:37:56,60.96,46.48,29.46,93,100,15.17,light snow,0.0,0.87
573,Weiser,US,2020-02-23 18:37:57,44.25,-116.97,42.01,64,75,9.24,broken clouds,0.0,0.0
574,Fujin,CN,2020-02-23 18:37:57,47.26,132.03,14.7,89,100,3.22,overcast clouds,0.0,0.0
575,Liman,UA,2020-02-23 18:37:57,48.99,37.8,37.4,96,100,20.96,light rain,0.0,0.0
576,Caravelas,BR,2020-02-23 18:37:57,-17.71,-39.25,78.6,89,99,15.14,light rain,0.0,0.0
577,Sinnamary,GF,2020-02-23 18:37:58,5.38,-52.95,79.25,82,58,15.9,light rain,0.0,0.0
578,Umuarama,BR,2020-02-23 18:34:46,-23.77,-53.33,76.62,71,96,4.7,overcast clouds,0.0,0.0
579,Ouango,CF,2020-02-23 18:37:58,4.31,22.56,89.98,16,95,6.38,overcast clouds,0.0,0.0
